ReviewID,EmployeeID,ReviewYear,ReviewDate,PerformanceRating,PerformanceScore,GoalAchievementPct,ManagerFeedback,SalaryIncreaseRecommended_Pct,PromotionRecommended,Department,Region,JobGrade,ReviewerID,SourceSystem,LoadDate
PERF-EMP-08965-2024,EMP-08965,2024,2024-12-15,Exceeds Expectations,4,92.1,Meets expectations across all KPIs.,0.078,No,Corporate Strategy,North America,G7,EMP-07716,Workday,2024-12-31
PERF-EMP-09338-2022,EMP-09338,2022,2022-12-15,Meets Expectations,3,113.5,"Strong contributor, consistently delivers.",0.016,No,Retail Banking,Europe,G3,EMP-06470,Workday,2024-12-31
PERF-EMP-09338-2023,EMP-09338,2023,2023-12-15,Exceeds Expectations,4,94.6,Development needed in technical skills.,0.034,No,Retail Banking,Europe,G3,EMP-06470,Workday,2024-12-31
PERF-EMP-09338-2024,EMP-09338,2024,2024-12-15,Meets Expectations,3,99.5,"Exceptional year, exceeded all targets.",0.008,No,Retail Banking,Europe,G3,EMP-06470,Workday,2024-12-31
PERF-EMP-01211-2023,EMP-01211,2023,2023-12-15,Exceeds Expectations,4,74.8,"Exceptional year, exceeded all targets.",0.086,No,Operations,Europe,G3,EMP-01125,Workday,2024-12-31
PERF-EMP-01211-2024,EMP-01211,2024,2024-12-15,Meets Expectations,3,103.7,Development needed in technical skills.,0.092,No,Operations,Europe,G3,EMP-01125,Workday,2024-12-31
PERF-EMP-07796-2023,EMP-07796,2023,2023-12-15,Meets Expectations,3,108.7,"Strong contributor, consistently delivers.",0.081,Yes,Risk & Compliance,North America,G7,EMP-06901,Workday,2024-12-31
PERF-EMP-07796-2024,EMP-07796,2024,2024-12-15,Meets Expectations,3,61.5,Meets expectations across all KPIs.,0.06,No,Risk & Compliance,North America,G7,EMP-06901,Workday,2024-12-31
PERF-EMP-07669-2023,EMP-07669,2023,2023-12-15,Meets Expectations,3,84.3,"Strong contributor, consistently delivers.",0.119,Yes,Human Resources,Asia Pacific,G10,,Workday,2024-12-31
PERF-EMP-07669-2024,EMP-07669,2024,2024-12-15,Meets Expectations,3,97.3,"Exceptional year, exceeded all targets.",0.081,No,Human Resources,Asia Pacific,G10,,Workday,2024-12-31
PERF-EMP-08376-2023,EMP-08376,2023,2023-12-15,Needs Improvement,2,66.3,"Strong contributor, consistently delivers.",0.102,No,Data & Analytics,Asia Pacific,G6,EMP-01205,Workday,2024-12-31
PERF-EMP-08376-2024,EMP-08376,2024,2024-12-15,Exceeds Expectations,4,87.3,"Exceptional year, exceeded all targets.",0.118,Yes,Data & Analytics,Asia Pacific,G6,EMP-01205,Workday,2024-12-31
PERF-EMP-04208-2022,EMP-04208,2022,2022-12-15,Meets Expectations,3,75.7,"Exceptional year, exceeded all targets.",0.01,No,Internal Audit,Middle East & Africa,G5,EMP-01547,Workday,2024-12-31
PERF-EMP-04208-2023,EMP-04208,2023,2023-12-15,Exceeds Expectations,4,72.7,Development needed in technical skills.,0.01,No,Internal Audit,Middle East & Africa,G5,EMP-01547,Workday,2024-12-31
PERF-EMP-04208-2024,EMP-04208,2024,2024-12-15,Exceeds Expectations,4,100.2,"Exceptional year, exceeded all targets.",0.082,No,Internal Audit,Middle East & Africa,G5,EMP-01547,Workday,2024-12-31
PERF-EMP-01936-2022,EMP-01936,2022,2022-12-15,Meets Expectations,3,90.7,Needs to improve stakeholder communication.,0.047,No,Risk & Compliance,Asia Pacific,G1,EMP-00949,Workday,2024-12-31
PERF-EMP-01936-2023,EMP-01936,2023,2023-12-15,Meets Expectations,3,67.6,Development needed in technical skills.,0.009,No,Risk & Compliance,Asia Pacific,G1,EMP-00949,Workday,2024-12-31
PERF-EMP-08474-2022,EMP-08474,2022,2022-12-15,Meets Expectations,3,72.9,"Strong contributor, consistently delivers.",0.102,No,Treasury,Europe,G2,EMP-06285,Workday,2024-12-31
PERF-EMP-08474-2023,EMP-08474,2023,2023-12-15,Exceeds Expectations,4,67.8,Meets expectations across all KPIs.,0.102,No,Treasury,Europe,G2,EMP-06285,Workday,2024-12-31
PERF-EMP-08474-2024,EMP-08474,2024,2024-12-15,Meets Expectations,3,60.3,Meets expectations across all KPIs.,0.112,No,Treasury,Europe,G2,EMP-06285,Workday,2024-12-31
PERF-EMP-02350-2024,EMP-02350,2024,2024-12-15,Meets Expectations,3,78.2,Needs to improve stakeholder communication.,0.009,No,Corporate Strategy,Asia Pacific,G5,EMP-00742,Workday,2024-12-31
PERF-EMP-09583-2022,EMP-09583,2022,2022-12-15,Exceptional,5,97.5,"Exceptional year, exceeded all targets.",0.106,No,Technology,Latin America,G4,EMP-09153,Workday,2024-12-31
PERF-EMP-09583-2024,EMP-09583,2024,2024-12-15,Meets Expectations,3,97.0,Needs to improve stakeholder communication.,0.004,Yes,Technology,Latin America,G4,EMP-09153,Workday,2024-12-31
PERF-EMP-06595-2022,EMP-06595,2022,2022-12-15,Meets Expectations,3,92.3,Development needed in technical skills.,0.009,No,Retail Banking,North America,G7,EMP-02266,Workday,2024-12-31
PERF-EMP-06595-2023,EMP-06595,2023,2023-12-15,Needs Improvement,2,92.1,Development needed in technical skills.,0.098,No,Retail Banking,North America,G7,EMP-02266,Workday,2024-12-31
PERF-EMP-06595-2024,EMP-06595,2024,2024-12-15,Exceptional,5,115.0,"Exceptional year, exceeded all targets.",0.063,No,Retail Banking,North America,G7,EMP-02266,Workday,2024-12-31
PERF-EMP-09002-2022,EMP-09002,2022,2022-12-15,Exceptional,5,80.0,Meets expectations across all KPIs.,0.023,No,Retail Banking,North America,G4,EMP-03304,Workday,2024-12-31
PERF-EMP-09002-2024,EMP-09002,2024,2024-12-15,Meets Expectations,3,63.5,Needs to improve stakeholder communication.,0.025,Yes,Retail Banking,North America,G4,EMP-03304,Workday,2024-12-31
PERF-EMP-04373-2022,EMP-04373,2022,2022-12-15,Exceeds Expectations,4,106.1,Needs to improve stakeholder communication.,0.037,No,Human Resources,Europe,G5,EMP-00875,Workday,2024-12-31
PERF-EMP-04373-2023,EMP-04373,2023,2023-12-15,Meets Expectations,3,110.1,Development needed in technical skills.,0.077,No,Human Resources,Europe,G5,EMP-00875,Workday,2024-12-31
PERF-EMP-04373-2024,EMP-04373,2024,2024-12-15,Meets Expectations,3,64.1,Development needed in technical skills.,0.048,No,Human Resources,Europe,G5,EMP-00875,Workday,2024-12-31
PERF-EMP-06019-2022,EMP-06019,2022,2022-12-15,Exceeds Expectations,4,111.7,"Exceptional year, exceeded all targets.",0.091,No,Marketing,Europe,G5,EMP-02221,Workday,2024-12-31
PERF-EMP-06019-2023,EMP-06019,2023,2023-12-15,Meets Expectations,3,93.0,Needs to improve stakeholder communication.,0.1,No,Marketing,Europe,G5,EMP-02221,Workday,2024-12-31
PERF-EMP-06019-2024,EMP-06019,2024,2024-12-15,Needs Improvement,2,93.8,Meets expectations across all KPIs.,0.068,No,Marketing,Europe,G5,EMP-02221,Workday,2024-12-31
PERF-EMP-02127-2022,EMP-02127,2022,2022-12-15,Exceeds Expectations,4,95.7,Meets expectations across all KPIs.,0.039,Yes,Credit Risk,Europe,G5,EMP-01139,Workday,2024-12-31
PERF-EMP-02127-2023,EMP-02127,2023,2023-12-15,Exceeds Expectations,4,70.2,Needs to improve stakeholder communication.,0.12,No,Credit Risk,Europe,G5,EMP-01139,Workday,2024-12-31
PERF-EMP-09517-2022,EMP-09517,2022,2022-12-15,Unsatisfactory,1,119.0,"Exceptional year, exceeded all targets.",0.037,No,Credit Risk,North America,G6,EMP-08735,Workday,2024-12-31
PERF-EMP-09517-2023,EMP-09517,2023,2023-12-15,Unsatisfactory,1,66.1,Needs to improve stakeholder communication.,0.056,Yes,Credit Risk,North America,G6,EMP-08735,Workday,2024-12-31
PERF-EMP-01179-2022,EMP-01179,2022,2022-12-15,Needs Improvement,2,78.5,Meets expectations across all KPIs.,0.092,No,Investment Banking,Asia Pacific,G3,EMP-00308,Workday,2024-12-31
PERF-EMP-01179-2023,EMP-01179,2023,2023-12-15,Needs Improvement,2,63.6,"Exceptional year, exceeded all targets.",0.027,Yes,Investment Banking,Asia Pacific,G3,EMP-00308,Workday,2024-12-31
PERF-EMP-04643-2022,EMP-04643,2022,2022-12-15,Meets Expectations,3,79.9,Meets expectations across all KPIs.,0.071,No,Credit Risk,North America,G10,,Workday,2024-12-31
PERF-EMP-04643-2023,EMP-04643,2023,2023-12-15,Meets Expectations,3,71.2,Meets expectations across all KPIs.,0.106,No,Credit Risk,North America,G10,,Workday,2024-12-31
PERF-EMP-03070-2022,EMP-03070,2022,2022-12-15,Meets Expectations,3,61.5,"Exceptional year, exceeded all targets.",0.117,No,Data & Analytics,Asia Pacific,G8,EMP-02803,Workday,2024-12-31
PERF-EMP-03070-2023,EMP-03070,2023,2023-12-15,Exceeds Expectations,4,63.1,"Strong contributor, consistently delivers.",0.071,No,Data & Analytics,Asia Pacific,G8,EMP-02803,Workday,2024-12-31
PERF-EMP-03070-2024,EMP-03070,2024,2024-12-15,Meets Expectations,3,73.4,Development needed in technical skills.,0.068,No,Data & Analytics,Asia Pacific,G8,EMP-02803,Workday,2024-12-31
PERF-EMP-02107-2022,EMP-02107,2022,2022-12-15,Meets Expectations,3,60.9,"Exceptional year, exceeded all targets.",0.067,No,Retail Banking,North America,G1,EMP-01886,Workday,2024-12-31
PERF-EMP-02107-2023,EMP-02107,2023,2023-12-15,Meets Expectations,3,119.8,Needs to improve stakeholder communication.,0.083,No,Retail Banking,North America,G1,EMP-01886,Workday,2024-12-31
PERF-EMP-02107-2024,EMP-02107,2024,2024-12-15,Needs Improvement,2,83.5,"Strong contributor, consistently delivers.",0.095,Yes,Retail Banking,North America,G1,EMP-01886,Workday,2024-12-31
PERF-EMP-08642-2022,EMP-08642,2022,2022-12-15,Needs Improvement,2,81.6,Development needed in technical skills.,0.081,No,Credit Risk,Asia Pacific,G5,EMP-07407,Workday,2024-12-31
PERF-EMP-08642-2023,EMP-08642,2023,2023-12-15,Exceeds Expectations,4,94.4,Development needed in technical skills.,0.018,No,Credit Risk,Asia Pacific,G5,EMP-07407,Workday,2024-12-31
PERF-EMP-08642-2024,EMP-08642,2024,2024-12-15,Meets Expectations,3,91.3,Development needed in technical skills.,0.041,No,Credit Risk,Asia Pacific,G5,EMP-07407,Workday,2024-12-31
PERF-EMP-00522-2022,EMP-00522,2022,2022-12-15,Meets Expectations,3,101.2,"Exceptional year, exceeded all targets.",0.025,No,Risk & Compliance,Europe,G5,EMP-00281,Workday,2024-12-31
PERF-EMP-00522-2023,EMP-00522,2023,2023-12-15,Exceeds Expectations,4,71.6,Meets expectations across all KPIs.,0.079,No,Risk & Compliance,Europe,G5,EMP-00281,Workday,2024-12-31
PERF-EMP-00757-2022,EMP-00757,2022,2022-12-15,Meets Expectations,3,85.0,"Strong contributor, consistently delivers.",0.01,No,Wealth Management,Latin America,G4,EMP-00286,Workday,2024-12-31
PERF-EMP-00757-2023,EMP-00757,2023,2023-12-15,Meets Expectations,3,65.2,"Strong contributor, consistently delivers.",0.062,No,Wealth Management,Latin America,G4,EMP-00286,Workday,2024-12-31
PERF-EMP-00757-2024,EMP-00757,2024,2024-12-15,Needs Improvement,2,67.0,Development needed in technical skills.,0.092,No,Wealth Management,Latin America,G4,EMP-00286,Workday,2024-12-31
PERF-EMP-03668-2022,EMP-03668,2022,2022-12-15,Meets Expectations,3,93.7,Meets expectations across all KPIs.,0.091,Yes,Treasury,North America,G3,EMP-03291,Workday,2024-12-31
PERF-EMP-03668-2023,EMP-03668,2023,2023-12-15,Unsatisfactory,1,64.9,"Strong contributor, consistently delivers.",0.096,No,Treasury,North America,G3,EMP-03291,Workday,2024-12-31
PERF-EMP-07155-2022,EMP-07155,2022,2022-12-15,Exceeds Expectations,4,98.2,Meets expectations across all KPIs.,0.116,No,Internal Audit,North America,G5,EMP-03570,Workday,2024-12-31
PERF-EMP-07155-2023,EMP-07155,2023,2023-12-15,Meets Expectations,3,99.3,Development needed in technical skills.,0.061,No,Internal Audit,North America,G5,EMP-03570,Workday,2024-12-31
PERF-EMP-07155-2024,EMP-07155,2024,2024-12-15,Meets Expectations,3,105.2,Needs to improve stakeholder communication.,0.054,Yes,Internal Audit,North America,G5,EMP-03570,Workday,2024-12-31
PERF-EMP-00104-2022,EMP-00104,2022,2022-12-15,Exceeds Expectations,4,116.0,"Exceptional year, exceeded all targets.",0.035,No,Investment Banking,North America,G8,EMP-00075,Workday,2024-12-31
PERF-EMP-00104-2023,EMP-00104,2023,2023-12-15,Meets Expectations,3,100.9,Meets expectations across all KPIs.,0.11,No,Investment Banking,North America,G8,EMP-00075,Workday,2024-12-31
PERF-EMP-00104-2024,EMP-00104,2024,2024-12-15,Meets Expectations,3,108.9,"Exceptional year, exceeded all targets.",0.036,Yes,Investment Banking,North America,G8,EMP-00075,Workday,2024-12-31
PERF-EMP-05640-2022,EMP-05640,2022,2022-12-15,Meets Expectations,3,81.2,"Exceptional year, exceeded all targets.",0.088,No,Finance,Asia Pacific,G4,EMP-04004,Workday,2024-12-31
PERF-EMP-05640-2023,EMP-05640,2023,2023-12-15,Meets Expectations,3,95.3,Development needed in technical skills.,0.104,No,Finance,Asia Pacific,G4,EMP-04004,Workday,2024-12-31
PERF-EMP-04809-2023,EMP-04809,2023,2023-12-15,Exceeds Expectations,4,93.1,Meets expectations across all KPIs.,0.07,Yes,Internal Audit,Asia Pacific,G1,EMP-01591,Workday,2024-12-31
PERF-EMP-01301-2022,EMP-01301,2022,2022-12-15,Needs Improvement,2,92.5,"Exceptional year, exceeded all targets.",0.114,No,Treasury,North America,G2,EMP-01145,Workday,2024-12-31
PERF-EMP-01301-2023,EMP-01301,2023,2023-12-15,Meets Expectations,3,66.6,"Exceptional year, exceeded all targets.",0.025,Yes,Treasury,North America,G2,EMP-01145,Workday,2024-12-31
PERF-EMP-01301-2024,EMP-01301,2024,2024-12-15,Meets Expectations,3,112.0,Development needed in technical skills.,0.014,No,Treasury,North America,G2,EMP-01145,Workday,2024-12-31
PERF-EMP-01782-2023,EMP-01782,2023,2023-12-15,Meets Expectations,3,88.4,"Exceptional year, exceeded all targets.",0.03,No,Internal Audit,Asia Pacific,G4,EMP-00725,Workday,2024-12-31
PERF-EMP-01230-2022,EMP-01230,2022,2022-12-15,Exceeds Expectations,4,89.4,Needs to improve stakeholder communication.,0.119,No,Marketing,Europe,G1,EMP-00269,Workday,2024-12-31
PERF-EMP-01230-2023,EMP-01230,2023,2023-12-15,Needs Improvement,2,68.1,Meets expectations across all KPIs.,0.033,No,Marketing,Europe,G1,EMP-00269,Workday,2024-12-31
PERF-EMP-06317-2022,EMP-06317,2022,2022-12-15,Meets Expectations,3,93.5,Meets expectations across all KPIs.,0.029,No,Technology,Latin America,G9,EMP-01391,Workday,2024-12-31
PERF-EMP-06317-2023,EMP-06317,2023,2023-12-15,Exceptional,5,105.7,Meets expectations across all KPIs.,0.05,No,Technology,Latin America,G9,EMP-01391,Workday,2024-12-31
PERF-EMP-06317-2024,EMP-06317,2024,2024-12-15,Exceeds Expectations,4,98.4,Development needed in technical skills.,0.046,Yes,Technology,Latin America,G9,EMP-01391,Workday,2024-12-31
PERF-EMP-09570-2022,EMP-09570,2022,2022-12-15,Meets Expectations,3,93.6,"Strong contributor, consistently delivers.",0.063,No,Retail Banking,Europe,G2,EMP-04172,Workday,2024-12-31
PERF-EMP-09570-2023,EMP-09570,2023,2023-12-15,Meets Expectations,3,100.7,Needs to improve stakeholder communication.,0.016,No,Retail Banking,Europe,G2,EMP-04172,Workday,2024-12-31
PERF-EMP-09570-2024,EMP-09570,2024,2024-12-15,Exceptional,5,64.1,Needs to improve stakeholder communication.,0.097,No,Retail Banking,Europe,G2,EMP-04172,Workday,2024-12-31
PERF-EMP-09677-2022,EMP-09677,2022,2022-12-15,Exceeds Expectations,4,74.0,"Strong contributor, consistently delivers.",0.107,No,Risk & Compliance,North America,G8,EMP-08729,Workday,2024-12-31
PERF-EMP-01108-2022,EMP-01108,2022,2022-12-15,Exceptional,5,111.1,"Strong contributor, consistently delivers.",0.04,Yes,Operations,North America,G6,EMP-00361,Workday,2024-12-31
PERF-EMP-01108-2023,EMP-01108,2023,2023-12-15,Meets Expectations,3,117.7,"Exceptional year, exceeded all targets.",0.025,No,Operations,North America,G6,EMP-00361,Workday,2024-12-31
PERF-EMP-01108-2024,EMP-01108,2024,2024-12-15,Exceeds Expectations,4,106.7,"Exceptional year, exceeded all targets.",0.079,No,Operations,North America,G6,EMP-00361,Workday,2024-12-31
PERF-EMP-08540-2022,EMP-08540,2022,2022-12-15,Meets Expectations,3,72.9,Needs to improve stakeholder communication.,0.102,No,Internal Audit,North America,G1,EMP-02655,Workday,2024-12-31
PERF-EMP-08540-2023,EMP-08540,2023,2023-12-15,Meets Expectations,3,105.3,Development needed in technical skills.,0.078,No,Internal Audit,North America,G1,EMP-02655,Workday,2024-12-31
PERF-EMP-00222-2022,EMP-00222,2022,2022-12-15,Meets Expectations,3,110.3,Meets expectations across all KPIs.,0.043,No,Technology,Europe,G1,EMP-00218,Workday,2024-12-31
PERF-EMP-00222-2024,EMP-00222,2024,2024-12-15,Meets Expectations,3,70.6,Meets expectations across all KPIs.,0.096,No,Technology,Europe,G1,EMP-00218,Workday,2024-12-31
PERF-EMP-07928-2022,EMP-07928,2022,2022-12-15,Needs Improvement,2,103.0,Development needed in technical skills.,0.088,No,Operations,North America,G4,EMP-00767,Workday,2024-12-31
PERF-EMP-07928-2023,EMP-07928,2023,2023-12-15,Needs Improvement,2,100.3,"Strong contributor, consistently delivers.",0.027,No,Operations,North America,G4,EMP-00767,Workday,2024-12-31
PERF-EMP-07928-2024,EMP-07928,2024,2024-12-15,Exceeds Expectations,4,118.0,Development needed in technical skills.,0.106,No,Operations,North America,G4,EMP-00767,Workday,2024-12-31
PERF-EMP-08288-2022,EMP-08288,2022,2022-12-15,Meets Expectations,3,70.5,Meets expectations across all KPIs.,0.076,No,Risk & Compliance,Asia Pacific,G1,EMP-02190,Workday,2024-12-31
PERF-EMP-08288-2024,EMP-08288,2024,2024-12-15,Exceeds Expectations,4,116.0,"Exceptional year, exceeded all targets.",0.117,No,Risk & Compliance,Asia Pacific,G1,EMP-02190,Workday,2024-12-31
PERF-EMP-03797-2023,EMP-03797,2023,2023-12-15,Exceeds Expectations,4,107.2,Meets expectations across all KPIs.,0.091,No,Human Resources,North America,G3,EMP-03524,Workday,2024-12-31
PERF-EMP-03797-2024,EMP-03797,2024,2024-12-15,Meets Expectations,3,85.8,Development needed in technical skills.,0.005,No,Human Resources,North America,G3,EMP-03524,Workday,2024-12-31
PERF-EMP-03880-2022,EMP-03880,2022,2022-12-15,Meets Expectations,3,107.5,Development needed in technical skills.,0.066,No,Finance,North America,G5,EMP-03229,Workday,2024-12-31
PERF-EMP-03880-2023,EMP-03880,2023,2023-12-15,Exceeds Expectations,4,62.9,"Exceptional year, exceeded all targets.",0.022,Yes,Finance,North America,G5,EMP-03229,Workday,2024-12-31
PERF-EMP-03836-2022,EMP-03836,2022,2022-12-15,Exceeds Expectations,4,66.5,"Strong contributor, consistently delivers.",0.056,No,Finance,Asia Pacific,G2,EMP-02370,Workday,2024-12-31
PERF-EMP-03836-2023,EMP-03836,2023,2023-12-15,Needs Improvement,2,70.2,Meets expectations across all KPIs.,0.038,Yes,Finance,Asia Pacific,G2,EMP-02370,Workday,2024-12-31
PERF-EMP-03836-2024,EMP-03836,2024,2024-12-15,Exceeds Expectations,4,117.9,"Strong contributor, consistently delivers.",0.083,No,Finance,Asia Pacific,G2,EMP-02370,Workday,2024-12-31
PERF-EMP-07156-2022,EMP-07156,2022,2022-12-15,Exceptional,5,119.3,Development needed in technical skills.,0.118,No,Internal Audit,North America,G1,EMP-05466,Workday,2024-12-31
PERF-EMP-07156-2023,EMP-07156,2023,2023-12-15,Exceeds Expectations,4,79.0,Needs to improve stakeholder communication.,0.042,No,Internal Audit,North America,G1,EMP-05466,Workday,2024-12-31
PERF-EMP-07156-2024,EMP-07156,2024,2024-12-15,Exceptional,5,112.8,Meets expectations across all KPIs.,0.012,No,Internal Audit,North America,G1,EMP-05466,Workday,2024-12-31
PERF-EMP-04545-2022,EMP-04545,2022,2022-12-15,Exceeds Expectations,4,107.4,"Strong contributor, consistently delivers.",0.004,No,Corporate Strategy,Latin America,G4,EMP-00317,Workday,2024-12-31
PERF-EMP-04545-2023,EMP-04545,2023,2023-12-15,Exceptional,5,62.6,Development needed in technical skills.,0.099,No,Corporate Strategy,Latin America,G4,EMP-00317,Workday,2024-12-31
PERF-EMP-04545-2024,EMP-04545,2024,2024-12-15,Meets Expectations,3,96.6,Meets expectations across all KPIs.,0.039,No,Corporate Strategy,Latin America,G4,EMP-00317,Workday,2024-12-31
PERF-EMP-05753-2022,EMP-05753,2022,2022-12-15,Exceeds Expectations,4,76.4,"Strong contributor, consistently delivers.",0.059,No,Technology,Europe,G2,EMP-04467,Workday,2024-12-31
PERF-EMP-05753-2023,EMP-05753,2023,2023-12-15,Exceeds Expectations,4,118.0,"Strong contributor, consistently delivers.",0.065,No,Technology,Europe,G2,EMP-04467,Workday,2024-12-31
PERF-EMP-05753-2024,EMP-05753,2024,2024-12-15,Exceeds Expectations,4,117.0,Meets expectations across all KPIs.,0.028,No,Technology,Europe,G2,EMP-04467,Workday,2024-12-31
PERF-EMP-07315-2022,EMP-07315,2022,2022-12-15,Meets Expectations,3,62.8,Development needed in technical skills.,0.011,No,Wealth Management,Latin America,G3,EMP-07209,Workday,2024-12-31
PERF-EMP-07315-2023,EMP-07315,2023,2023-12-15,Unsatisfactory,1,97.9,Meets expectations across all KPIs.,0.011,No,Wealth Management,Latin America,G3,EMP-07209,Workday,2024-12-31
PERF-EMP-07315-2024,EMP-07315,2024,2024-12-15,Exceeds Expectations,4,69.0,Development needed in technical skills.,0.026,No,Wealth Management,Latin America,G3,EMP-07209,Workday,2024-12-31
PERF-EMP-06603-2022,EMP-06603,2022,2022-12-15,Meets Expectations,3,90.6,"Exceptional year, exceeded all targets.",0.11,No,Human Resources,Asia Pacific,G5,EMP-00106,Workday,2024-12-31
PERF-EMP-06603-2023,EMP-06603,2023,2023-12-15,Exceptional,5,119.6,Needs to improve stakeholder communication.,0.007,No,Human Resources,Asia Pacific,G5,EMP-00106,Workday,2024-12-31
PERF-EMP-06603-2024,EMP-06603,2024,2024-12-15,Exceptional,5,78.2,"Strong contributor, consistently delivers.",0.011,No,Human Resources,Asia Pacific,G5,EMP-00106,Workday,2024-12-31
PERF-EMP-01668-2022,EMP-01668,2022,2022-12-15,Needs Improvement,2,104.6,Meets expectations across all KPIs.,0.018,No,Operations,Europe,G8,EMP-01076,Workday,2024-12-31
PERF-EMP-01668-2023,EMP-01668,2023,2023-12-15,Meets Expectations,3,105.2,"Strong contributor, consistently delivers.",0.022,No,Operations,Europe,G8,EMP-01076,Workday,2024-12-31
PERF-EMP-01668-2024,EMP-01668,2024,2024-12-15,Needs Improvement,2,70.9,Needs to improve stakeholder communication.,0.071,No,Operations,Europe,G8,EMP-01076,Workday,2024-12-31
PERF-EMP-02828-2022,EMP-02828,2022,2022-12-15,Meets Expectations,3,82.0,"Exceptional year, exceeded all targets.",0.015,No,Human Resources,North America,G5,EMP-00407,Workday,2024-12-31
PERF-EMP-02828-2023,EMP-02828,2023,2023-12-15,Exceptional,5,100.6,"Exceptional year, exceeded all targets.",0.033,No,Human Resources,North America,G5,EMP-00407,Workday,2024-12-31
PERF-EMP-02828-2024,EMP-02828,2024,2024-12-15,Needs Improvement,2,60.6,Development needed in technical skills.,0.117,No,Human Resources,North America,G5,EMP-00407,Workday,2024-12-31
PERF-EMP-04218-2022,EMP-04218,2022,2022-12-15,Meets Expectations,3,95.9,"Strong contributor, consistently delivers.",0.001,No,Retail Banking,Europe,G8,EMP-01783,Workday,2024-12-31
PERF-EMP-04218-2023,EMP-04218,2023,2023-12-15,Exceeds Expectations,4,86.3,"Exceptional year, exceeded all targets.",0.033,No,Retail Banking,Europe,G8,EMP-01783,Workday,2024-12-31
PERF-EMP-04218-2024,EMP-04218,2024,2024-12-15,Meets Expectations,3,83.2,Meets expectations across all KPIs.,0.045,Yes,Retail Banking,Europe,G8,EMP-01783,Workday,2024-12-31
PERF-EMP-01419-2022,EMP-01419,2022,2022-12-15,Needs Improvement,2,72.1,Development needed in technical skills.,0.119,Yes,Operations,North America,G7,EMP-00515,Workday,2024-12-31
PERF-EMP-01419-2023,EMP-01419,2023,2023-12-15,Meets Expectations,3,75.6,Meets expectations across all KPIs.,0.005,Yes,Operations,North America,G7,EMP-00515,Workday,2024-12-31
PERF-EMP-01419-2024,EMP-01419,2024,2024-12-15,Exceeds Expectations,4,86.1,Development needed in technical skills.,0.079,Yes,Operations,North America,G7,EMP-00515,Workday,2024-12-31
PERF-EMP-08667-2022,EMP-08667,2022,2022-12-15,Needs Improvement,2,109.0,"Strong contributor, consistently delivers.",0.018,No,Corporate Strategy,Europe,G3,EMP-00101,Workday,2024-12-31
PERF-EMP-08667-2024,EMP-08667,2024,2024-12-15,Meets Expectations,3,110.7,"Strong contributor, consistently delivers.",0.072,No,Corporate Strategy,Europe,G3,EMP-00101,Workday,2024-12-31
PERF-EMP-05301-2022,EMP-05301,2022,2022-12-15,Meets Expectations,3,100.7,Needs to improve stakeholder communication.,0.088,No,Retail Banking,North America,G2,EMP-01983,Workday,2024-12-31
PERF-EMP-05301-2023,EMP-05301,2023,2023-12-15,Exceptional,5,60.3,Development needed in technical skills.,0.001,No,Retail Banking,North America,G2,EMP-01983,Workday,2024-12-31
PERF-EMP-05301-2024,EMP-05301,2024,2024-12-15,Meets Expectations,3,66.1,Development needed in technical skills.,0.048,No,Retail Banking,North America,G2,EMP-01983,Workday,2024-12-31
PERF-EMP-09054-2022,EMP-09054,2022,2022-12-15,Unsatisfactory,1,68.8,"Exceptional year, exceeded all targets.",0.009,No,Investment Banking,Asia Pacific,G4,EMP-04296,Workday,2024-12-31
PERF-EMP-09054-2023,EMP-09054,2023,2023-12-15,Exceeds Expectations,4,61.9,"Exceptional year, exceeded all targets.",0.001,No,Investment Banking,Asia Pacific,G4,EMP-04296,Workday,2024-12-31
PERF-EMP-03435-2022,EMP-03435,2022,2022-12-15,Meets Expectations,3,70.2,Development needed in technical skills.,0.022,No,Marketing,North America,G2,EMP-00891,Workday,2024-12-31
PERF-EMP-03435-2023,EMP-03435,2023,2023-12-15,Meets Expectations,3,119.4,"Exceptional year, exceeded all targets.",0.09,No,Marketing,North America,G2,EMP-00891,Workday,2024-12-31
PERF-EMP-04184-2022,EMP-04184,2022,2022-12-15,Needs Improvement,2,102.9,Needs to improve stakeholder communication.,0.035,No,Internal Audit,North America,G1,EMP-01373,Workday,2024-12-31
PERF-EMP-04184-2023,EMP-04184,2023,2023-12-15,Meets Expectations,3,78.2,Needs to improve stakeholder communication.,0.066,No,Internal Audit,North America,G1,EMP-01373,Workday,2024-12-31
PERF-EMP-04184-2024,EMP-04184,2024,2024-12-15,Meets Expectations,3,96.2,Needs to improve stakeholder communication.,0.012,No,Internal Audit,North America,G1,EMP-01373,Workday,2024-12-31
PERF-EMP-01502-2023,EMP-01502,2023,2023-12-15,Exceeds Expectations,4,115.4,Development needed in technical skills.,0.101,No,Human Resources,North America,G2,EMP-00788,Workday,2024-12-31
PERF-EMP-01502-2024,EMP-01502,2024,2024-12-15,Needs Improvement,2,110.7,"Exceptional year, exceeded all targets.",0.118,Yes,Human Resources,North America,G2,EMP-00788,Workday,2024-12-31
PERF-EMP-02987-2022,EMP-02987,2022,2022-12-15,Meets Expectations,3,76.2,Meets expectations across all KPIs.,0.052,No,Human Resources,Europe,G2,EMP-00529,Workday,2024-12-31
